Artist URI|Artist Name|Album URI
1GfzxrTlFX1DmRSVqMUvaD|Fair To Midland|4mxCIUioFGKjRU1Bru3VBi
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|2m7zr13OtqMWyPkO32WRo0
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|62miIQWlOO88YmupzmUNGJ
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|0xtTojp4zfartyGtbFKN3v
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|6SUzec8cWCUMhvdW3KbMYZ
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|7LKzVm90JnhNMPF6qX21fS
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|1rfgmU0AYNwWfS88pCOlX7
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|6XzZ5pg9buAKNYg293KOQ8
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|3Osl23yVro0fExfZdpU1rk
4EVpmkEwrLYEg6jIsiPMIb|Fleet Foxes|60y5FReR5fO9e2BZGz6pWx
4596e2d3KmYzAeVenjCxfj|Free Nationals|53oqFs4q8sfqH6IPiyleEN
4596e2d3KmYzAeVenjCxfj|Free Nationals|5COwxcrDHpm6t439Cuba4p
4596e2d3KmYzAeVenjCxfj|Free Nationals|3JSJyzppxZlGxoqawHFgbj
4596e2d3KmYzAeVenjCxfj|Free Nationals|1ffElvStUPwXnCwQOzXOUY
4596e2d3KmYzAeVenjCxfj|Free Nationals|5SEQL40XcXX1FUHtiqa8PG
4596e2d3KmYzAeVenjCxfj|Free Nationals|34w11dJdMzfvHembWVewpU
4596e2d3KmYzAeVenjCxfj|Free Nationals|2HZuNcdyDP2IA2T7MtTWcv
4596e2d3KmYzAeVenjCxfj|Free Nationals|73TRdhnAfictTLJjcdyX1S
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|4kWebszPvUH9FVEeseOcQb
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|4AA2gqMxGvprpQ4KzEhsyk
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|2Y7jblSah9j1Q3md9jF2CH
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|1tnMbeSOIWOSOPICLOfc8K
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|5dGVPajtOUlKtEiVMFhePF
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|2731WzJg9glqmeuq6leQqM
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|0jVpG7PUDp1E4MxquDYF54
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|6dtRi7sQvvRmCU06qeVjzh
05C3EDw4Rf0qMhrdjFKncL|Fucked Up|7exqkn1MEoUhfDRMjwCOgm
62sC6lUEWRjbFqXpMmOk4G|Fugazi|6ZyP2KPr2AkAbUWbsHmzEg
62sC6lUEWRjbFqXpMmOk4G|Fugazi|2bU6BaHfovn3rvxxxHSkWd
62sC6lUEWRjbFqXpMmOk4G|Fugazi|3tnzZhTTjRTExYc9odG0dt
62sC6lUEWRjbFqXpMmOk4G|Fugazi|1hatewdVYKH0xqEkdOLQLb
62sC6lUEWRjbFqXpMmOk4G|Fugazi|3kPxFCpws7ZyzI1cMME4dV
62sC6lUEWRjbFqXpMmOk4G|Fugazi|3zBQ2UZzCzgCnIkFYMOWlY
62sC6lUEWRjbFqXpMmOk4G|Fugazi|3QpmoxpWCacHLsZMhLn1ag
62sC6lUEWRjbFqXpMmOk4G|Fugazi|3ZnF1cPxlqB48RyLiecDnv
62sC6lUEWRjbFqXpMmOk4G|Fugazi|21wERoyBas2JCRCgysPDJX
6BZbe6PDrJgxiXZ3cIXA8o|General Public|5GjggUdx7ms2TvdFDLnM8e
6BZbe6PDrJgxiXZ3cIXA8o|General Public|1tbMiM0wZgFdEVnJxwQGun
6BZbe6PDrJgxiXZ3cIXA8o|General Public|7xIV7Fm8D7hVC5aVjHTOuM
6BZbe6PDrJgxiXZ3cIXA8o|General Public|1WY2OfCNltfwiQMyNsPpP5
6BZbe6PDrJgxiXZ3cIXA8o|General Public|4WIjAZVxp6XZaqzUyzEtRT
5UNQivDQuLD7eRjJ0Qg7lp|The Glands|77fatTKbuSLxeiNF6cHxNk
5UNQivDQuLD7eRjJ0Qg7lp|The Glands|54puQ75MI5VTbeMvtYc3vG
5UNQivDQuLD7eRjJ0Qg7lp|The Glands|08DXkI2vuYZxl4bkISsUQu
5UNQivDQuLD7eRjJ0Qg7lp|The Glands|0CjOsWfS4gFfazjMzZub4I
5UNQivDQuLD7eRjJ0Qg7lp|The Glands|6ccavmx0QbEPFdgSRkGdRn
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|5igy7HxgpyGjjMYtytekGM
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|0M3eWpsPdn2LWBjphFZlUO
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|2nJsjpbNTilSPNItwfn7xE
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|3IAkGiYnQQ7bobbw0RsbmO
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|6MynCKoThS6MN1IB5TN4fZ
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|01VpMPMbEsLuZX9VW71Nup
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|4AbH3vhpN9BE1P9YIBR0A1
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|0tHWAFS8Dfo1Xg8mSb31Ti
23rleGXVOVVgTk3xgtmfE4|Gordon Lightfoot|5aTS2qrhz5pDwSV6yJ6qDo
5A68tfcayQUWuchEFFGLg3|Graham Haynes|1Y6yIYamhFDQ5003IYMYD3
5A68tfcayQUWuchEFFGLg3|Graham Haynes|4sp07QfQPQloRKLgtjV4jd
5A68tfcayQUWuchEFFGLg3|Graham Haynes|5EuxJDCjxjOnds51qw2YM8
5A68tfcayQUWuchEFFGLg3|Graham Haynes|7GUEas6MXvzLa0CIUjrWKX
5A68tfcayQUWuchEFFGLg3|Graham Haynes|02PhjVhK5pb7jqXB8Yh1SP
5A68tfcayQUWuchEFFGLg3|Graham Haynes|3hukqkjcsL9HxW1p7TcXyK
5A68tfcayQUWuchEFFGLg3|Graham Haynes|2Sav0e3raF6hzbt5qn0CAF
5A68tfcayQUWuchEFFGLg3|Graham Haynes|4C1NOmS6KZNXJiO98O6q0d
5A68tfcayQUWuchEFFGLg3|Graham Haynes|4Yzqb93zygRe5EaWYrGlQt
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|3CRUQQqtuQaPvNWrG4Bbp8
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|0mdJLTyefewcF18lxevyBF
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|5gOlqvFlEAhDIP7eLEATkk
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|4Bab5UcmWaWrm62PZuo42g
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|61GezzqGI0Eqkp0Y33KX3m
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|5Pmgla2yq5xYytLXMzfBs2
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|5FL3cw4VoNrM4QPqph1xF5
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|1mj9VNOJniWtT65Xrs6Z8Y
31ir0nQWMLTowZmZO8CiBw|Grant Lee Buffalo|2h7MgFQzwQhmFVcjAEQaHi
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|1EoMxapVdCkzlTlEwXhr7a
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|4A57qeDyDuThTnb83c7ri5
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|6Yl1xWTiKa8RkGkCJWG54v
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|4rN6MzVB56k3SURMzebh2v
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|7aqMMzs8IIm3wZDE1ENjVo
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|6ZWA8Xh8QJDjqIejOttuFk
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|70APHs0CZDnZgJlT5Q9PZw
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|0Uqc9lbhBmQLejf1oKTFyH
6qaKS0nzGP4hfjl4aFZmEU|Burning Spear|3B776z2rkvK6HmHvT3mmem
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|6X93mLWSGOp8XzuyuWbcuJ
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|47aX2pcnbtHyK6tSrcauOD
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|3UcGh2kf7aAe3kxqwxqaLM
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|5bjIk6pVi070NwT4JWGbql
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|1RqvbH4GusckyohffwO3VK
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|1k89SGTSnaRIBMfUERFqNZ
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|37exq8zCptCB832OBkZwQs
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|61QU9NUdvzJZX8jz87G0iK
3CYSRCHfilgR8DSbkCMp5j|Cowboy Junkies|24eYoKdUXoU4SD6h4T170S
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|5QMgMRrUVpkMskS9zTd0h0
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|5AiPE6iEil8cvTURv7BauL
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|2b8yJcZCPQsw7ihXOQTn2j
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|7jioF5CEtXUvIRMfoYzqkG
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|0Ug5G2Vm8Y7BRL2FmxptLm
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|4Y8qUIuBrV0kAK7auyBDby
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|3Mkr2SV215T8UtAazUQ5sB
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|6SYTx5If7lgib1i3uUdpbZ
0zlJDQgqnr9AocrH9gs1Es|Lyle Lovett|7vf0DRE0hdhBOw5PrzHOQi
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|1otB0Ss79arHMH9uKxO1Ue
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|3N6KLqbqg6aVCbfKg8eLnG
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|187NgVofYPf9oxKDcLdWpj
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|1ZqWjQ8DzwxzZir5w4FC4t
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|2KD9YuvYKqjza73szFQN7h
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|2k2nqeurg40ACO2OFvT0jS
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|4SKIi9ULoGXnqwfAbdm4AR
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|58ARSYXd6cYSNMGJCsbuuL
3X0tJzVYoWlfjLYI0Ridsw|Suzanne Vega|1c27lAezQa2VIuodLlwi9z
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|3bI8eHmd2AEvLUsMQgQltx
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|7wuQ90IHkcnoNy4qJypy9L
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|71NePbz2Fgag7NHxiCOu7o
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|4sMxdyj7Qh3eKAJMJeNHEU
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|6WNzWYrf563I7TCiSB1fO3
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|2MdzSNkUMDfJNs2uEhxbbO
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|1wYyODTEc1CxiiIKbFq19I
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|1DvLRaXfgcqjGCdzbkj2Ty
3mY9Ii0cL5SQxpOTAm8SHx|Warren Zevon|7DZSaJ32HmZ7DmNdbraRpZ
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|1n3HqEVGOP7zz3mjpFpQuy
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|6X1tor4uATikNtGxWkHuEA
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|2BsLSSEQrjxOBCdNLyqzfh
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|74IQOQNkXERjbPLijPglXg
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|2mIYvLDorZZOinFItu4rHe
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|6GtVSvZSoiXfQRCVMAKRWR
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|4HOhtfUcoy8CtgQACjqLlt
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|5p89q3UPAAVMNGVjInYrND
4Aixcj6XBhqbdEHDKS7QcH|Circles Around The Sun|6Tik7MmcwfNAsxJOrAxkWF
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|2jLW5VgKtZ6zVN8aUtOHb8
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|6xy6dfUGQ0x7NUctCBNzy4
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|4aOaJxB7PrGnyEGmksAp3P
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|1hM1n709eOkA4fI3y9W53C
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|4m1ip1dhWIZ0v2ZcUk6Dgz
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|6WM0ZwFs7PR8ytPXVIcJoT
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|4r8WUtCHhk7L2ONTrpLHwh
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|5x7tuD3LPsdzA19j8Mp2lL
6LkRLedXpBKsxB96bJqYbG|Mario Grizzly Arambula|2e9fV9VCuzjV7YPGXRvQG5
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|0suNLpB9xraAv1FcdlITjQ
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|4ieR19hRkKeE81CalJPQNu
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|00eiw4KOJZ7eC3NBEpmH4C
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|0CxPbTRARqKUYighiEY9Sz
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|1RCAG3LrDwYsNU5ZiUJlWi
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|6z5LStxyQzrUTrVxjiOXVU
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|3edmYBHOTxfz8NxJE1QmTP
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|28yHV3Gdg30AiB8h8em1eW
3qm84nBOXUEQ2vnTfUTTFC|Guns N' Roses|3I9Z1nDCL4E0cP62flcbI5
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|7xcsK4VogKtjt26JKhW9MD
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|5U3BvfUYE8za9sxFDdmB5J
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|3Vnl7bNiIQfmu4G005BtIa
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|2oO5gwbH4Cto06YqnHeIr3
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|4OJ3OQBS5mv0nXCzFkKH9p
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|6kynNQchxD5TC0YwaPuebV
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|2hqHlfjUM184hlQeVqWuMH
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|5cQONS2bsjiklP1jT3QxqD
09L3cUdx0hq6qn5bKuJJ4I|Herb Alpert & The Tijuana Brass|16uYJbxNm5yvFd11XPCEI3
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|5C3fhao58c0U8b59cD0PX7
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|3XoYEUKwyJNMGS4Yw1jRYK
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|0Oc3QMGeNj9JC7f0rBaP8Q
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|6Suu3xUqdb7lssoBw2YGSf
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|3a7W1ZrzcwabuRFCV8RPvM
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|00psVSlrUqKD7d3GBOvFVl
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|5f1wErK5BwQpReaxCzygAp
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|0jf5WfQ6b1E0UtNdc8Y4CO
0Wxy5Qka8BN9crcFkiAxSR|Howlin' Wolf|2IK9NQS9Ms8yIrQCZ9vpr8
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|5Fxg2d20Xj6jhg99nK9IOG
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|0r2vfjfeQAfmgHbrh9Q0Rv
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|2Ha1FUPZ0RDMjLZFu1iVO1
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|0jMBAo2pk2cEE0aJ3WseMl
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|7oEWciAL7LI4uFVNx0dHv8
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|3oPGyYlIVrG66eLKD93BN4
4M5nCE77Qaxayuhp3fVn4V|Iron & Wine|3PYpxrfvtSy2OmgiDbrjGM
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|74wYcfWmMtNrvQiQUdoWp5
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|3ST3WGUieKqjYOiiT36IwU
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|25AX9zbVknlF57QdtsHQYG
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|4uT1EEYffapC0OFhc8Bmwr
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|030uLS1xIKmntvGwjggTcv
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|3VL66dS2IN81VtojWbTjJ0
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|2IVmN04ppNcEsAZdENJUiM
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|1QRFAMLYv7hMMjudkwhUNF
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|48qbdp47cWW5XHbTEkbRM5
4WM7072AVxYse8jthvfKAY|James Hunter|4lF5hW6tqZILKIckSFPdqu
4WM7072AVxYse8jthvfKAY|James Hunter|47ytJ3AbWobe2ryMXlZBNc
4WM7072AVxYse8jthvfKAY|James Hunter|5gDJGJQzcnyNFaAJ0vFSmB
4WM7072AVxYse8jthvfKAY|James Hunter|2siOiaxzsNPnT8i5aw3EOz
4WM7072AVxYse8jthvfKAY|James Hunter|5WSLHJcjmIBduzZ4vjvq6R
4WM7072AVxYse8jthvfKAY|James Hunter|02NzVfNS2OUrltQYhqcb04
4WM7072AVxYse8jthvfKAY|James Hunter|1hITNfTpMXnYXxMFwQp93L
4WM7072AVxYse8jthvfKAY|James Hunter|5KVrIotOkpBn1zGWJzoABq
4WM7072AVxYse8jthvfKAY|James Hunter|25UWwkncMTQ0zQ8ZE4oSop
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|5riIrmqlRJ3bEGPuVVvA7X
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|1pxJU9LvHd1MkfIgmZlr5S
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|46KKwNIi7LBEh5Nr5unCja
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|7AhNVrpYlqww463UhHwo9b
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|72grmzVPqrB4FnWtmGNqS9
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|7pPg3GyTFuKoyjbrsasICx
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|5zYm8Y47mCuyRHYsLk22sL
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|3SLCd2QfOJ1c1gqKZRWVI8
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & The Blackhearts|4Cem7QWAoT6h5SfCeQpmSK
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|4PdAZRr5Rl1NBHO8xExPOU
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|7ukMLviXRzZJf4kekxKBDG
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|2cPifLp4eY0rcpuyxUfEuS
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|1TM7zMrzPWhqdjWsZKfChm
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|2883pNJAYtfExA6WhwlQXT
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|0icc63TdXad5FFxosfl4au
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|3ygpme6B2HXJYQsa0oMiNH
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|0cvByCn50AjmiaSc2eeO6a
6BXA5FDonefcAe2hg4T7K5|Joel Harrison|4OqVyBJnWKjUx4C8zIVso5
0hEurMDQu99nJRq8pTxO14|John Mayer|0jZFu2tihRJ65iYAo0oOtP
0hEurMDQu99nJRq8pTxO14|John Mayer|712VoD72K500yLhhgqCyVe
0hEurMDQu99nJRq8pTxO14|John Mayer|6S0BIiWtnqU0PtumXMpin0
0hEurMDQu99nJRq8pTxO14|John Mayer|1V5vQRMWTNGmqwxY8jMVou
0hEurMDQu99nJRq8pTxO14|John Mayer|4Dgxy95K9BWkDUvQPTaYBb
0hEurMDQu99nJRq8pTxO14|John Mayer|1Xsprdt1q9rOzTic7b9zYM
0hEurMDQu99nJRq8pTxO14|John Mayer|1QRIX6BuSGegYwiAZOv4R5
0hEurMDQu99nJRq8pTxO14|John Mayer|0u3x6X6FRE23fJEhPJoo6Q
0hEurMDQu99nJRq8pTxO14|John Mayer|4rBHg7R3tDXJirsOrp4vG4
68xuC1qXRhCUvGd4SSM655|John Mayer Trio|0X9bvQYYtrAYdkO4OKtYwz
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|7psZ2iw6QaT9o5lVsABL0I
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|3N2yQRVDMtkKCEW73Nkys4
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|4N7D5QrV6vFB9f4cxJXZQA
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|4k0bRcGFu391QRuGGS3t93
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|0mQqWHIBV5eU0titeK9F3q
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|6yfQGF29dBsPHZJJ5L9m2Y
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|1oKuu4jJIBpliGsolnkQTp
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|5kTjy0xMBZGmjL0k3ZVWtz
0utGdg6jsUnLXl9CAxJcjk|Jon Langford|1sw1aXFmYBODbSfXkHcci2
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|4NQGoIOuDL1vVqkSI2wZ2G
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|4olUb3Nv0kyLBSWSxF8AoF
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|3qL2gdQLgulBvIo7bng2zS
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|6HHnPXXmJBzlsQE4ieQxYi
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|0az0aUzQFNW6HG92p756Sg
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|7aMeEmeclOVL7QxtWToBuW
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|5RliyeWS0TZGEjC5nBQnjS
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|5OF3OR07FFYm89YJqk7jEH
6igfLpd8s6DBBAuwebRUuo|Josh Ritter|0eJTyX9fBPf0Yiz7591sTN
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|44eGkCi4fqM9RcEaRXzxGT
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|6GvvYhL64BStkaaTsdPTqO
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|4YzNjecIvmLFEby13NOBmj
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|2QwoFoXH1zNuUlokowJu8c
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|5462lzXhhOutRXkgSEqQwh
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|41FoILj9mT7dvqkVjRa2JV
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|6QE4HerUhSRn6Z6YYLEFJt
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|29yxKl8iktRPSLvWv2QMna
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|79oK3DzwtZhc3ikcZ1TPMm
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|1UGzZur9Ikf1ZQ4lxWUYj5
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|2YWxXASoU16ADHQ6mfcn4W
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|6lIe7vxfrYMVFKZC2uzyD9
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|3uz2YEC5YhBEshK5wsbWCz
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|3D5rxvmY0G7x1uRT2Or5aS
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|41rtAhQ8AE0Q4qTgqgon1F
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|0BOwKKmh6F6rJma7ysDwA8
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|2gCOLvniYQY9wo978cBCyW
1rHh0AI30JhKrbzKIFjFNd|Jr. Walker & The All Stars|7Bnwu7sh1fFQWzOAxw1GPm
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|5YYHEtR3xcWQQuuBzN2632
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|5CwTWWsz5dUn2Cvvabwtyk
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|3Nor6rLg9d4Whkcy8Fu9Uo
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|6OCUIzz7nV7dGC8v8UsyHM
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|1WJEnJaRRrWbTAjm4hh48W
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|3JY51MpR2yTFC8RAlsuHJg
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|6WuqTDzQbrSbC5WM43J7Sh
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|7xJkZlrfs2hwKVFF1bp2NM
5zzrJD2jXrE9dZ1AklRFcL|KT Tunstall|2dw1ERZc5LAdCo8Y8W3HQz
53A0W3U0s8diEn9RhXQhVz|Keane|2V3ebysBMSaKfYUcsCWmKX
53A0W3U0s8diEn9RhXQhVz|Keane|6JWc4iAiJ9FjyK0B59ABb4
